timestamp,pr_url,finding_id,tool_name,finding_type,finding_url,evaluator_id,master_rating,master_reasoning,finding_summary,detection_latency_ms,false_positive_link
2026-06-11T00:45:37.381Z,https://github.com/abapify/openadt/pull/89,scan:80696256354:1,Analyze (java-kotlin),code_scan,https://github.com/abapify/openadt/actions/runs/27315893998/job/80696256354,haiku,0,CodeQL infra noise — diff too large for the analyzer,Cannot retrieve the full diff because there are too many (300) changed files in the pull request.,86000,
2026-06-11T00:45:37.381Z,https://github.com/abapify/openadt/pull/89,scan:80696255885:0,submit-maven,code_scan,https://github.com/abapify/openadt/actions/runs/27315893759/job/80696255885,haiku,1,"valid infra concern (Node 20 deprecation in submit-maven), but pre-existing workflow, not introduced by this PR",Node.js 20 actions are deprecated. The following actions are running on Node.js 20 and may not work…,25000,
2026-06-11T00:45:37.381Z,https://github.com/abapify/openadt/pull/89,scan:80696255885:1,submit-maven,code_scan,https://github.com/abapify/openadt/actions/runs/27315893759/job/80696255885,haiku,0,submit-maven log line (snapshot created) — noise,Snapshot successfully created at 2026-06-11T00:40:35.156Z,25000,
2026-06-11T00:45:37.381Z,https://github.com/abapify/openadt/pull/89,scan:80696255885:2,submit-maven,code_scan,https://github.com/abapify/openadt/actions/runs/27315893759/job/80696255885,haiku,0,submit-maven log line (manifests JSON) — noise,"{ ""manifests"": { ""openadt-bootstrap"": { ""resolved"": { ""pkg:maven/org.openadt/openadt-config@1.3.17?…",25000,
2026-06-11T00:45:37.381Z,https://github.com/abapify/openadt/pull/89,scan:80696255885:3,submit-maven,code_scan,https://github.com/abapify/openadt/actions/runs/27315893759/job/80696255885,haiku,0,submit-maven log line (Submitting snapshot) — noise,Submitting snapshot...,25000,
2026-06-11T00:45:37.381Z,https://github.com/abapify/openadt/pull/89,scan:80696255885:4,submit-maven,code_scan,https://github.com/abapify/openadt/actions/runs/27315893759/job/80696255885,haiku,0,submit-maven log line (Java/Maven version banner) — noise,Using Java 21 (temurin) with Maven 3.9.16,25000,
2026-06-11T00:45:37.381Z,https://github.com/abapify/openadt/pull/89,review:3392316615,codescene-delta-analysis[bot],code_review,https://github.com/abapify/openadt/pull/89#discussion_r3392316615,haiku,2,"valid CodeScene complex-method on main.ts, deferred follow-up refactor for foundation PR",[//]: # (cs-code-health) ❌ New issue: [**Complex Method**](https://codescene.io/projects/80949/delt…,0,
2026-06-11T00:45:37.381Z,https://github.com/abapify/openadt/pull/89,review:3392316627,github-advanced-security[bot],code_review,https://github.com/abapify/openadt/pull/89#discussion_r3392316627,haiku,0,stale — CodeQL backslash-escape in dispatch.ts already fixed in a761f7a,## CodeQL / Incomplete string escaping or encoding This does not escape backslash characters in the…,0,
2026-06-11T00:45:37.381Z,https://github.com/abapify/openadt/pull/89,review:3392316644,codescene-delta-analysis[bot],code_review,https://github.com/abapify/openadt/pull/89#discussion_r3392316644,haiku,2,"valid CodeScene bumpy-road, deferred follow-up for foundation PR",[//]: # (cs-code-health) ❌ New issue: [**Bumpy Road Ahead**](https://codescene.io/projects/80949/de…,0,
2026-06-11T00:45:37.381Z,https://github.com/abapify/openadt/pull/89,review:3392316666,codescene-delta-analysis[bot],code_review,https://github.com/abapify/openadt/pull/89#discussion_r3392316666,haiku,2,"valid CodeScene complex-method, deferred follow-up for foundation PR",[//]: # (cs-code-health) ❌ New issue: [**Complex Method**](https://codescene.io/projects/80949/delt…,0,
2026-06-11T00:45:37.381Z,https://github.com/abapify/openadt/pull/89,review:3392316678,codescene-delta-analysis[bot],code_review,https://github.com/abapify/openadt/pull/89#discussion_r3392316678,haiku,2,"valid CodeScene complex-method, deferred follow-up for foundation PR",[//]: # (cs-code-health) ❌ New issue: [**Complex Method**](https://codescene.io/projects/80949/delt…,0,
2026-06-11T00:45:37.381Z,https://github.com/abapify/openadt/pull/89,review:3392316692,codescene-delta-analysis[bot],code_review,https://github.com/abapify/openadt/pull/89#discussion_r3392316692,haiku,2,"valid CodeScene complex-method, deferred follow-up for foundation PR",[//]: # (cs-code-health) ❌ New issue: [**Complex Method**](https://codescene.io/projects/80949/delt…,0,
2026-06-11T00:45:37.381Z,https://github.com/abapify/openadt/pull/89,review:3392316732,codescene-delta-analysis[bot],code_review,https://github.com/abapify/openadt/pull/89#discussion_r3392316732,haiku,2,"valid CodeScene complex-conditional, deferred follow-up for foundation PR",[//]: # (cs-code-health) ❌ New issue: [**Complex Conditional**](https://codescene.io/projects/80949…,0,
2026-06-11T00:45:37.381Z,https://github.com/abapify/openadt/pull/89,review:3392316759,codescene-delta-analysis[bot],code_review,https://github.com/abapify/openadt/pull/89#discussion_r3392316759,haiku,2,"valid CodeScene complex-conditional on adt-infra log.ts, deferred follow-up for foundation PR",[//]: # (cs-code-health) ❌ New issue: [**Complex Conditional**](https://codescene.io/projects/80949…,0,
2026-06-11T00:45:37.381Z,https://github.com/abapify/openadt/pull/89,review:3392316766,codescene-delta-analysis[bot],code_review,https://github.com/abapify/openadt/pull/89#discussion_r3392316766,haiku,2,"valid CodeScene primitive-obsession, deferred follow-up for foundation PR",[//]: # (cs-code-health) ❌ New issue: [**Primitive Obsession**](https://codescene.io/projects/80949…,0,
2026-06-11T00:45:37.381Z,https://github.com/abapify/openadt/pull/89,review:3392316777,codescene-delta-analysis[bot],code_review,https://github.com/abapify/openadt/pull/89#discussion_r3392316777,haiku,2,"valid CodeScene string-heavy-args, deferred follow-up for foundation PR",[//]: # (cs-code-health) ❌ New issue: [**String Heavy Function Arguments**](https://codescene.io/pr…,0,
2026-06-11T00:45:37.381Z,https://github.com/abapify/openadt/pull/89,review:3392316794,codescene-delta-analysis[bot],code_review,https://github.com/abapify/openadt/pull/89#discussion_r3392316794,haiku,2,"valid CodeScene complex-method on logon-handlers.ts, deferred follow-up for foundation PR",[//]: # (cs-code-health) ❌ New issue: [**Complex Method**](https://codescene.io/projects/80949/delt…,0,
2026-06-11T00:45:37.381Z,https://github.com/abapify/openadt/pull/89,review:3392316815,codescene-delta-analysis[bot],code_review,https://github.com/abapify/openadt/pull/89#discussion_r3392316815,haiku,2,"valid CodeScene complex-method, deferred follow-up for foundation PR",[//]: # (cs-code-health) ❌ New issue: [**Complex Method**](https://codescene.io/projects/80949/delt…,0,
2026-06-11T00:45:37.381Z,https://github.com/abapify/openadt/pull/89,review:3392316841,codescene-delta-analysis[bot],code_review,https://github.com/abapify/openadt/pull/89#discussion_r3392316841,haiku,2,"valid CodeScene overall-complexity, deferred follow-up for foundation PR",[//]: # (cs-code-health) ❌ New issue: [**Overall Code Complexity**](https://codescene.io/projects/8…,0,
2026-06-11T00:45:37.381Z,https://github.com/abapify/openadt/pull/89,review:3392316858,codescene-delta-analysis[bot],code_review,https://github.com/abapify/openadt/pull/89#discussion_r3392316858,haiku,2,"valid CodeScene string-heavy-args, deferred follow-up for foundation PR",[//]: # (cs-code-health) ❌ New issue: [**String Heavy Function Arguments**](https://codescene.io/pr…,0,
2026-06-11T00:45:37.381Z,https://github.com/abapify/openadt/pull/89,review:3392316885,codescene-delta-analysis[bot],code_review,https://github.com/abapify/openadt/pull/89#discussion_r3392316885,haiku,2,"valid CodeScene complex-method on adt-lsp-mcp main.ts, deferred follow-up for foundation PR",[//]: # (cs-code-health) ❌ New issue: [**Complex Method**](https://codescene.io/projects/80949/delt…,0,
2026-06-11T00:45:37.381Z,https://github.com/abapify/openadt/pull/89,review:3392316911,codescene-delta-analysis[bot],code_review,https://github.com/abapify/openadt/pull/89#discussion_r3392316911,haiku,2,"valid CodeScene complex-method on e2e/framework/assertions.ts, deferred follow-up for foundation PR",[//]: # (cs-code-health) ❌ New issue: [**Complex Method**](https://codescene.io/projects/80949/delt…,0,
2026-06-11T00:45:37.381Z,https://github.com/abapify/openadt/pull/89,review:3392316939,codescene-delta-analysis[bot],code_review,https://github.com/abapify/openadt/pull/89#discussion_r3392316939,haiku,2,"valid CodeScene complex-method, deferred follow-up for foundation PR",[//]: # (cs-code-health) ❌ New issue: [**Complex Method**](https://codescene.io/projects/80949/delt…,0,
2026-06-11T00:45:37.381Z,https://github.com/abapify/openadt/pull/89,review:3392316963,codescene-delta-analysis[bot],code_review,https://github.com/abapify/openadt/pull/89#discussion_r3392316963,haiku,2,"valid CodeScene code-duplication on e2e test, low value to fix in foundation PR",[//]: # (cs-code-health) ❌ New issue: [**Code Duplication**](https://codescene.io/projects/80949/de…,0,
2026-06-11T00:45:37.381Z,https://github.com/abapify/openadt/pull/89,review:3392317016,codescene-delta-analysis[bot],code_review,https://github.com/abapify/openadt/pull/89#discussion_r3392317016,haiku,2,"valid CodeScene complex-method on e2e/framework/context.ts, deferred follow-up for foundation PR",[//]: # (cs-code-health) ❌ New issue: [**Complex Method**](https://codescene.io/projects/80949/delt…,0,
2026-06-11T00:45:37.381Z,https://github.com/abapify/openadt/pull/89,review:3392317045,codescene-delta-analysis[bot],code_review,https://github.com/abapify/openadt/pull/89#discussion_r3392317045,haiku,2,"valid CodeScene complex-conditional, deferred follow-up for foundation PR",[//]: # (cs-code-health) ❌ New issue: [**Complex Conditional**](https://codescene.io/projects/80949…,0,
2026-06-11T00:45:37.381Z,https://github.com/abapify/openadt/pull/89,review:3392317062,codescene-delta-analysis[bot],code_review,https://github.com/abapify/openadt/pull/89#discussion_r3392317062,haiku,2,"valid CodeScene overall-complexity, deferred follow-up for foundation PR",[//]: # (cs-code-health) ❌ New issue: [**Overall Code Complexity**](https://codescene.io/projects/8…,0,
2026-06-11T00:45:37.381Z,https://github.com/abapify/openadt/pull/89,review:3392317078,codescene-delta-analysis[bot],code_review,https://github.com/abapify/openadt/pull/89#discussion_r3392317078,haiku,2,"valid CodeScene string-heavy-args, deferred follow-up for foundation PR",[//]: # (cs-code-health) ❌ New issue: [**String Heavy Function Arguments**](https://codescene.io/pr…,0,
2026-06-11T00:45:37.381Z,https://github.com/abapify/openadt/pull/89,review:3392317106,codescene-delta-analysis[bot],code_review,https://github.com/abapify/openadt/pull/89#discussion_r3392317106,haiku,2,"valid CodeScene complex-method on dispatch.ts, deferred follow-up for foundation PR",[//]: # (cs-code-health) ❌ New issue: [**Complex Method**](https://codescene.io/projects/80949/delt…,0,
2026-06-11T00:45:37.381Z,https://github.com/abapify/openadt/pull/89,review:3392317127,codescene-delta-analysis[bot],code_review,https://github.com/abapify/openadt/pull/89#discussion_r3392317127,haiku,2,"valid CodeScene string-heavy-args, deferred follow-up for foundation PR",[//]: # (cs-code-health) ❌ New issue: [**String Heavy Function Arguments**](https://codescene.io/pr…,0,
2026-06-11T00:45:37.381Z,https://github.com/abapify/openadt/pull/89,review:3392317144,codescene-delta-analysis[bot],code_review,https://github.com/abapify/openadt/pull/89#discussion_r3392317144,haiku,2,"valid CodeScene large-method on e2e test, deferred follow-up for foundation PR",[//]: # (cs-code-health) ❌ New issue: [**Large Method**](https://codescene.io/projects/80949/delta?…,0,
2026-06-11T00:45:37.381Z,https://github.com/abapify/openadt/pull/89,review:3392317166,codescene-delta-analysis[bot],code_review,https://github.com/abapify/openadt/pull/89#discussion_r3392317166,haiku,2,"valid CodeScene complex-method on runner.ts, deferred follow-up for foundation PR",[//]: # (cs-code-health) ❌ New issue: [**Complex Method**](https://codescene.io/projects/80949/delt…,0,
2026-06-11T00:45:37.381Z,https://github.com/abapify/openadt/pull/89,review:3392317194,codescene-delta-analysis[bot],code_review,https://github.com/abapify/openadt/pull/89#discussion_r3392317194,haiku,2,"valid CodeScene complex-method on scenarios.ts, deferred follow-up for foundation PR",[//]: # (cs-code-health) ❌ New issue: [**Complex Method**](https://codescene.io/projects/80949/delt…,0,
2026-06-11T00:45:37.381Z,https://github.com/abapify/openadt/pull/89,review:3392317213,codescene-delta-analysis[bot],code_review,https://github.com/abapify/openadt/pull/89#discussion_r3392317213,haiku,2,"valid CodeScene complex-method, deferred follow-up for foundation PR",[//]: # (cs-code-health) ❌ New issue: [**Complex Method**](https://codescene.io/projects/80949/delt…,0,
2026-06-11T00:45:37.381Z,https://github.com/abapify/openadt/pull/89,review:3392317230,codescene-delta-analysis[bot],code_review,https://github.com/abapify/openadt/pull/89#discussion_r3392317230,haiku,2,"valid CodeScene overall-complexity, deferred follow-up for foundation PR",[//]: # (cs-code-health) ❌ New issue: [**Overall Code Complexity**](https://codescene.io/projects/8…,0,
2026-06-11T00:45:37.381Z,https://github.com/abapify/openadt/pull/89,review:3392317248,codescene-delta-analysis[bot],code_review,https://github.com/abapify/openadt/pull/89#discussion_r3392317248,haiku,2,"valid CodeScene primitive-obsession, deferred follow-up for foundation PR",[//]: # (cs-code-health) ❌ New issue: [**Primitive Obsession**](https://codescene.io/projects/80949…,0,
2026-06-11T00:45:37.381Z,https://github.com/abapify/openadt/pull/89,review:3392317285,amazon-q-developer[bot],code_review,https://github.com/abapify/openadt/pull/89#discussion_r3392317285,haiku,0,"false positive — Amazon Q infinite-recursion claim is wrong; the recursive call explicitly sets destination=undefined, terminating recursion",:stop_sign: **Logic Error**: Recursive call in resolveDestinationId at line 142 without proper term…,0,
2026-06-11T00:45:37.381Z,https://github.com/abapify/openadt/pull/89,review:3392317296,amazon-q-developer[bot],code_review,https://github.com/abapify/openadt/pull/89#discussion_r3392317296,haiku,0,stale — AgentThrottle.java was deleted in 966c531,:stop_sign: **Race Condition**: The method mixes synchronized with AtomicLong CAS operations incorr…,0,
2026-06-11T00:45:37.381Z,https://github.com/abapify/openadt/pull/89,review:3392317299,codescene-delta-analysis[bot],code_review,https://github.com/abapify/openadt/pull/89#discussion_r3392317299,haiku,2,"valid CodeScene string-heavy-args, deferred follow-up for foundation PR",[//]: # (cs-code-health) ❌ New issue: [**String Heavy Function Arguments**](https://codescene.io/pr…,0,
2026-06-11T00:45:37.381Z,https://github.com/abapify/openadt/pull/89,review:3392317331,codescene-delta-analysis[bot],code_review,https://github.com/abapify/openadt/pull/89#discussion_r3392317331,haiku,2,"valid CodeScene complex-method on adt-lsp-mcp e2e runner.ts, deferred follow-up for foundation PR",[//]: # (cs-code-health) ❌ New issue: [**Complex Method**](https://codescene.io/projects/80949/delt…,0,
2026-06-11T00:45:37.381Z,https://github.com/abapify/openadt/pull/89,review:3392321405,github-code-quality[bot],code_review,https://github.com/abapify/openadt/pull/89#discussion_r3392321405,haiku,0,stale — CodeQL duplicate-char in adt-mcp-tools update-imports.mjs already fixed in a761f7a,"## Duplicate character in character class Character ''' is <a class=""Link"" href=""/abapify/openadt/b…",0,
2026-06-11T00:45:37.381Z,https://github.com/abapify/openadt/pull/89,review:3392321409,github-code-quality[bot],code_review,https://github.com/abapify/openadt/pull/89#discussion_r3392321409,haiku,0,stale — CodeQL duplicate-char already fixed in a761f7a,"## Duplicate character in character class Character ''' is <a class=""Link"" href=""/abapify/openadt/b…",0,
2026-06-11T00:45:37.381Z,https://github.com/abapify/openadt/pull/89,review:3392321414,github-code-quality[bot],code_review,https://github.com/abapify/openadt/pull/89#discussion_r3392321414,haiku,0,stale — CodeQL duplicate-char already fixed in a761f7a,"## Duplicate character in character class Character ''' is <a class=""Link"" href=""/abapify/openadt/b…",0,
2026-06-11T00:45:37.381Z,https://github.com/abapify/openadt/pull/89,review:3392321419,github-code-quality[bot],code_review,https://github.com/abapify/openadt/pull/89#discussion_r3392321419,haiku,0,stale — CodeQL duplicate-char already fixed in a761f7a,"## Duplicate character in character class Character '""' is <a class=""Link"" href=""/abapify/openadt/b…",0,
2026-06-11T00:45:37.381Z,https://github.com/abapify/openadt/pull/89,review:3392321425,github-code-quality[bot],code_review,https://github.com/abapify/openadt/pull/89#discussion_r3392321425,haiku,0,stale — CodeQL duplicate-char already fixed in a761f7a,"## Duplicate character in character class Character ''' is <a class=""Link"" href=""/abapify/openadt/b…",0,
2026-06-11T00:45:37.381Z,https://github.com/abapify/openadt/pull/89,review:3392321431,github-code-quality[bot],code_review,https://github.com/abapify/openadt/pull/89#discussion_r3392321431,haiku,0,stale — CodeQL duplicate-char already fixed in a761f7a,"## Duplicate character in character class Character '""' is <a class=""Link"" href=""/abapify/openadt/b…",0,
2026-06-11T00:45:37.381Z,https://github.com/abapify/openadt/pull/89,review:3392321439,github-code-quality[bot],code_review,https://github.com/abapify/openadt/pull/89#discussion_r3392321439,haiku,0,stale — CodeQL duplicate-char already fixed in a761f7a,"## Duplicate character in character class Character ''' is <a class=""Link"" href=""/abapify/openadt/b…",0,
2026-06-11T00:45:37.381Z,https://github.com/abapify/openadt/pull/89,review:3392321444,github-code-quality[bot],code_review,https://github.com/abapify/openadt/pull/89#discussion_r3392321444,haiku,0,stale — CodeQL duplicate-char already fixed in a761f7a,"## Duplicate character in character class Character '""' is <a class=""Link"" href=""/abapify/openadt/b…",0,
2026-06-11T00:45:37.381Z,https://github.com/abapify/openadt/pull/89,review:3392321448,github-code-quality[bot],code_review,https://github.com/abapify/openadt/pull/89#discussion_r3392321448,haiku,0,stale — CodeQL duplicate-char already fixed in a761f7a,"## Duplicate character in character class Character ''' is <a class=""Link"" href=""/abapify/openadt/b…",0,
2026-06-11T00:45:37.381Z,https://github.com/abapify/openadt/pull/89,review:3392321454,github-code-quality[bot],code_review,https://github.com/abapify/openadt/pull/89#discussion_r3392321454,haiku,0,stale — CodeQL duplicate-char already fixed in a761f7a,"## Duplicate character in character class Character '""' is <a class=""Link"" href=""/abapify/openadt/b…",0,
2026-06-11T00:45:37.381Z,https://github.com/abapify/openadt/pull/89,review:3392329024,gemini-code-assist[bot],code_review,https://github.com/abapify/openadt/pull/89#discussion_r3392329024,haiku,0,stale — AdtAgentCommandSupport.java was deleted in 966c531,"![high](https://www.gstatic.com/codereviewagent/high-priority.svg) In the `catch` block, if `resolv…",0,
2026-06-11T00:45:37.381Z,https://github.com/abapify/openadt/pull/89,review:3392329035,gemini-code-assist[bot],code_review,https://github.com/abapify/openadt/pull/89#discussion_r3392329035,haiku,0,stale — AgentThrottle.java was deleted in 966c531,![high](https://www.gstatic.com/codereviewagent/high-priority.svg) There is a token bucket refill b…,0,
2026-06-11T00:45:37.381Z,https://github.com/abapify/openadt/pull/89,review:3392329040,gemini-code-assist[bot],code_review,https://github.com/abapify/openadt/pull/89#discussion_r3392329040,haiku,0,stale — Gemini SimpleMcpServer tool-arg validation already addressed in a761f7a,![medium](https://www.gstatic.com/codereviewagent/medium-priority.svg) The custom `SimpleMcpServer`…,0,
2026-06-11T00:45:37.381Z,https://github.com/abapify/openadt/pull/89,review:3392501556,codescene-delta-analysis[bot],code_review,https://github.com/abapify/openadt/pull/89#discussion_r3392501556,haiku,2,"valid CodeScene complex-conditional on harvest archive-harvest.ts, deferred follow-up",[//]: # (cs-code-health) ❌ New issue: [**Complex Conditional**](https://codescene.io/projects/80949…,56000,
2026-06-11T00:45:37.381Z,https://github.com/abapify/openadt/pull/89,review:3392502818,codescene-delta-analysis[bot],code_review,https://github.com/abapify/openadt/pull/89#discussion_r3392502818,haiku,2,"valid CodeScene complex-method, deferred follow-up for foundation PR",[//]: # (cs-code-health) ❌ New issue: [**Complex Method**](https://codescene.io/projects/80949/delt…,73000,
2026-06-11T00:45:37.381Z,https://github.com/abapify/openadt/pull/89,review:3392502847,codescene-delta-analysis[bot],code_review,https://github.com/abapify/openadt/pull/89#discussion_r3392502847,haiku,2,"valid CodeScene complex-conditional, deferred follow-up for foundation PR",[//]: # (cs-code-health) ❌ New issue: [**Complex Conditional**](https://codescene.io/projects/80949…,73000,
2026-06-11T00:45:37.381Z,https://github.com/abapify/openadt/pull/89,review:3392507555,github-code-quality[bot],code_review,https://github.com/abapify/openadt/pull/89#discussion_r3392507555,haiku,0,false positive — services update-imports.mjs lines 33/35/38/39 regexes have no duplicate chars,"## Duplicate character in character class Character ''' is <a class=""Link"" href=""/abapify/openadt/b…",145000,
2026-06-11T00:45:37.381Z,https://github.com/abapify/openadt/pull/89,review:3392507560,github-code-quality[bot],code_review,https://github.com/abapify/openadt/pull/89#discussion_r3392507560,haiku,0,false positive — services update-imports.mjs lines 33/35/38/39 regexes have no duplicate chars,"## Duplicate character in character class Character ''' is <a class=""Link"" href=""/abapify/openadt/b…",145000,
2026-06-11T00:45:37.381Z,https://github.com/abapify/openadt/pull/89,review:3392507563,github-code-quality[bot],code_review,https://github.com/abapify/openadt/pull/89#discussion_r3392507563,haiku,0,false positive — services update-imports.mjs lines 33/35/38/39 regexes have no duplicate chars,"## Duplicate character in character class Character ''' is <a class=""Link"" href=""/abapify/openadt/b…",145000,
2026-06-11T00:45:37.381Z,https://github.com/abapify/openadt/pull/89,review:3392507571,github-code-quality[bot],code_review,https://github.com/abapify/openadt/pull/89#discussion_r3392507571,haiku,0,false positive — services update-imports.mjs lines 33/35/38/39 regexes have no duplicate chars,"## Duplicate character in character class Character ''' is <a class=""Link"" href=""/abapify/openadt/b…",145000,
2026-06-11T00:45:37.381Z,https://github.com/abapify/openadt/pull/89,review:3392507576,github-code-quality[bot],code_review,https://github.com/abapify/openadt/pull/89#discussion_r3392507576,haiku,0,false positive — services update-imports.mjs lines 33/35/38/39 regexes have no duplicate chars,"## Duplicate character in character class Character ''' is <a class=""Link"" href=""/abapify/openadt/b…",145000,
2026-06-11T00:45:37.381Z,https://github.com/abapify/openadt/pull/89,review:3392507581,github-code-quality[bot],code_review,https://github.com/abapify/openadt/pull/89#discussion_r3392507581,haiku,0,false positive — services update-imports.mjs lines 33/35/38/39 regexes have no duplicate chars,"## Duplicate character in character class Character ''' is <a class=""Link"" href=""/abapify/openadt/b…",145000,
2026-06-11T00:45:37.381Z,https://github.com/abapify/openadt/pull/89,review:3392507590,github-code-quality[bot],code_review,https://github.com/abapify/openadt/pull/89#discussion_r3392507590,haiku,0,false positive — services update-imports.mjs lines 33/35/38/39 regexes have no duplicate chars,"## Duplicate character in character class Character ''' is <a class=""Link"" href=""/abapify/openadt/b…",145000,
2026-06-11T00:45:37.381Z,https://github.com/abapify/openadt/pull/89,review:3392507597,github-code-quality[bot],code_review,https://github.com/abapify/openadt/pull/89#discussion_r3392507597,haiku,0,false positive — services update-imports.mjs lines 33/35/38/39 regexes have no duplicate chars,"## Duplicate character in character class Character ''' is <a class=""Link"" href=""/abapify/openadt/b…",145000,
2026-06-11T00:45:37.381Z,https://github.com/abapify/openadt/pull/89,review:3392507605,github-code-quality[bot],code_review,https://github.com/abapify/openadt/pull/89#discussion_r3392507605,haiku,1,"trivial nit — first mockTransport declaration is unused, but others are used; minor cleanup","## Unused variable, import, function or class Unused variable mockTransport. --- <p>To fix this wit…",145000,
2026-06-11T00:45:37.381Z,https://github.com/abapify/openadt/pull/89,review:3392507617,github-code-quality[bot],code_review,https://github.com/abapify/openadt/pull/89#discussion_r3392507617,haiku,2,valid — mock and afterEach are imported but never used in main.test.ts,"## Unused variable, import, function or class Unused imports afterEach, mock. --- <p>The fix is to …",145000,
